Geweke_Z_score,best_llh,best_post,best_pri,caset,disc,gen_e,gen_llh,gen_llh_with_model_e,gen_post,gen_pri,model_e,mx_f,mx_precision,mx_recall,n_genes,n_tumors,prog_f,prog_precision,prog_recall,spent_time,star_llh,star_post,star_pri,tree_depth,tree_idx,tree_size,w_mx_f,w_mx_precision,w_mx_recall,w_prog_f,w_prog_precision,w_prog_recall
0.339,-2388.0683,-2388.0683,0.0,0.027222222222222224,0.06768518518518528,0.001,-4167.118187065505,-2366.041748592075,-4167.118187065505,0.0,0.0017019316762233235,1.0,1.0,1.0,36.0,300.0,0.9290322580645162,0.935064935064935,0.9230769230769231,145910.0,-3965.597,-3965.597,0.0,2.889,5.0,1.161,1.0,1.0,1.0,0.9944769224579649,0.9902842054290264,0.9987052931281559
0.203,-73.4305,-73.4305,0.0,0.3623456790123456,0.5230615394305866,0.01,-117.30818395168589,-76.39940686297052,-117.30818395168589,0.0,0.013460953308859835,0.4444444444444445,0.5,0.4,28.0,10.0,0.4210526315789474,0.46511627906976744,0.38461538461538464,4732.0,-115.2452,-115.2452,0.0,2.889,5.0,1.161,0.46003579188644017,0.44314550099672856,0.4782646326381815,0.5709615174134325,0.6099065086503305,0.5366915938698533
1.094,-240.8357,-240.8357,0.0,0.2701960784313725,0.44482993197278925,0.01,-402.92332369371104,-246.9583666420436,-402.92332369371104,0.0,0.0017938803697821395,0.5,0.42857142857142855,0.6,35.0,30.0,0.5042016806722689,0.6818181818181818,0.4,14281.0,-365.1161,-365.1161,0.0,2.889,5.0,1.161,0.8104691003172189,0.6884272023290309,0.9851049648169254,0.8218994154301636,0.8955977064828972,0.7594080995798502
0.457,-874.491,-874.491,0.0,0.17105820105820121,0.2576439279415476,0.01,-1386.8267192366031,-833.4242434779787,-1386.8267192366031,0.0,0.0036690145479132707,0.6666666666666665,0.75,0.6,36.0,100.0,0.6993006993006994,0.7692307692307693,0.6410256410256411,45110.0,-1323.3962,-1323.3962,0.0,2.889,5.0,1.161,0.9499536249275016,0.9556073198166781,0.9443664349010228,0.9020939660749757,0.9318827493103048,0.8741506603787237
1.066,-2687.1112,-2687.1112,0.0,0.008439153439153439,0.04997543461829178,0.01,-4243.776275429297,-2667.7889723615817,-4243.776275429297,0.0,0.007680615103191041,0.888888888888889,1.0,0.8,36.0,300.0,0.9610389610389611,0.9736842105263158,0.9487179487179487,133311.0,-4075.2372,-4075.2372,0.0,2.889,5.0,1.161,0.9844616625601393,1.0,0.9693988166334866,0.9970899142495945,0.996885543166231,0.9972943691461993
1.49,-60.9315,-60.9315,0.0,0.5012074345407679,0.6645429159318049,0.02,-113.5503048823244,-93.63217390044089,-113.5503048823244,0.0,0.000533731895624675,0.25,0.16666666666666666,0.5,27.0,10.0,0.2857142857142857,0.234375,0.36585365853658536,3045.0,-116.8792,-116.8792,0.0,2.889,5.0,1.161,0.1365252278122187,0.08615751948789649,0.32865987814410186,0.3571996090117649,0.2804400179024723,0.4918148804142715
0.359,-238.7051,-238.7051,0.0,0.4053401360544218,0.6838321995464811,0.02,-406.6026016038013,-274.6617767850492,-406.6026016038013,0.0,0.0014105160126388027,0.20000000000000004,0.2,0.2,36.0,30.0,0.22641509433962265,0.2222222222222222,0.23076923076923078,14953.0,-364.359,-364.359,0.0,2.889,5.0,1.161,0.5996781747333045,0.539799804290781,0.6744982376862141,0.503168278756889,0.47014577072854513,0.5411801622293393
0.364,-966.78,-966.78,0.0,0.06050264550264552,0.1673755983875029,0.02,-1441.2975979537814,-969.4207830585452,-1441.2975979537814,0.0,0.011479363194983494,0.6,0.6,0.6,36.0,100.0,0.8679245283018868,0.8518518518518519,0.8846153846153846,45637.0,-1394.0837,-1394.0837,0.0,2.889,5.0,1.161,0.9031067088490273,0.899368072042646,0.9068765581292738,0.9511405963826872,0.9377244863918602,0.9649461694831895
0.302,-2925.963,-2925.963,0.0,0.010740740740740742,0.06505291005291014,0.02,-4333.889662493097,-2931.750398722984,-4333.889662493097,0.0,0.010084002132746918,0.888888888888889,1.0,0.8,36.0,300.0,0.9506172839506173,0.9166666666666666,0.9871794871794872,138958.0,-4148.8318,-4148.8318,0.0,2.889,5.0,1.161,0.9846508692955059,1.0,0.969765807168527,0.9900657419373629,0.9805733163460557,0.9997437465972406
0.072,-11.4323,-11.4323,0.0,1.0,0.7822222222222223,0.001,-18.878380288101145,-7.3649630137077455,-18.878380288101145,0.0,0.01307616746245617,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,643.0,-11.2705,-11.2705,0.0,2.538,6.0,2.167,0.0,0.0,0.0,0.0,0.0,0.0
0.081,-55.6083,-55.6083,0.0,0.8966600529100531,0.6981481481481479,0.001,-93.7424297986773,-50.29820150212743,-93.7424297986773,0.0,0.009181024370496177,0.5,1.0,0.3333333333333333,9.0,30.0,0.30303030303030304,0.25,0.38461538461538464,2742.0,-69.2991,-69.2991,0.0,2.538,6.0,2.167,0.9826771148792905,1.0,0.9659441749044031,0.11121417455349347,0.06824222606646455,0.3003331806632356
0.01,-133.2038,-133.2038,0.0,0.7896296296296298,0.6034391534391532,0.001,-325.6818158713284,-174.1150170174414,-325.6818158713284,0.0,0.0032728107090443546,0.4,1.0,0.25,10.0,100.0,0.48000000000000004,0.3870967741935484,0.631578947368421,12818.0,-204.784,-204.784,0.0,2.538,6.0,2.167,0.9827434358101521,1.0,0.9660723463532699,0.2894064157717819,0.1699310574858911,0.9746993710335906
0.122,-590.3062,-590.3062,0.0,0.07996632996632996,0.26784511784511794,0.001,-1221.9826645308776,-642.0973062909624,-1221.9826645308776,0.0,0.0005975589709024971,0.6153846153846153,0.6666666666666666,0.5714285714285714,12.0,300.0,0.9508196721311475,0.90625,1.0,37788.0,-826.9382,-826.9382,0.0,2.538,6.0,2.167,0.9854192716382123,0.9793863703615354,0.991526957459189,0.9995120724674711,0.9990246208492845,1.0
0.151,-35.7207,-35.7207,0.0,0.7037037037037037,0.6972530864197528,0.01,-42.35871741407842,-28.192783982418685,-42.35871741407842,0.0,0.017877776712948924,0.28571428571428575,0.3333333333333333,0.25,10.0,10.0,0.0,0.0,0.0,1100.0,-39.9698,-39.9698,0.0,2.538,6.0,2.167,0.8024347432515287,0.8663737408026986,0.7472846082823813,0.0,0.0,0.0
0.198,-77.1286,-77.1286,0.0,0.49921652421652435,0.5282254782254783,0.01,-139.5910924807501,-82.71767006634255,-139.5910924807501,0.0,0.014917371008129131,0.3636363636363636,1.0,0.2222222222222222,13.0,30.0,0.5555555555555556,0.6818181818181818,0.46875,4774.0,-115.2431,-115.2431,0.0,2.538,6.0,2.167,0.8304062278188127,1.0,0.7099954253947331,0.8350427928194794,0.8832487226762299,0.7918265029136048
0.087,-265.0627,-265.0627,0.0,0.29255050505050495,0.48706108706108686,0.01,-415.05061361976186,-246.63367924432953,-415.05061361976186,0.0,0.004427550157629687,0.4,0.6666666666666666,0.2857142857142857,12.0,100.0,0.7234042553191489,0.9444444444444444,0.5862068965517241,15651.0,-300.2578,-300.2578,0.0,2.538,6.0,2.167,0.9691871942292067,0.9976661814436667,0.942288982790989,0.480926397336002,0.9916470073721013,0.31743843328254717
0.058,-726.657,-726.657,0.0,0.3431929181929182,0.5350198412698409,0.01,-1338.5056277937317,-734.57016523582,-1338.5056277937317,0.0,0.002754726433731516,0.375,0.42857142857142855,0.3333333333333333,13.0,300.0,0.7450980392156863,1.0,0.59375,41198.0,-950.6719,-950.6719,0.0,2.538,6.0,2.167,0.9225038149146351,0.8976778305581986,0.9487420194592923,0.961323783565061,1.0,0.925527867447109
0.092,-23.9613,-23.9613,0.0,0.9688888888888889,0.7922222222222218,0.02,-37.11093536866292,-31.116365180458654,-37.11093536866292,0.0,0.002437546318182451,0.3333333333333333,0.5,0.25,10.0,10.0,0.05555555555555555,0.058823529411764705,0.05263157894736842,1295.0,-29.2222,-29.2222,0.0,2.538,6.0,2.167,0.8643831810526728,0.9050987637406377,0.827173061524323,0.012790051805935464,0.007888941212472744,0.03377031019078903
0.023,-76.7034,-76.7034,0.0,0.8288888888888888,0.7179629629629629,0.02,-123.50130996006921,-112.97820498441752,-123.50130996006921,0.0,0.012325624520399247,0.2857142857142857,1.0,0.16666666666666666,10.0,30.0,0.13793103448275862,0.16666666666666666,0.11764705882352941,3977.0,-102.5528,-102.5528,0.0,2.538,6.0,2.167,0.9421246918423916,1.0,0.8905819850197584,0.20584094934462413,0.13900195461903292,0.39649557531717083
0.002,-287.7342,-287.7342,0.0,0.2527777777777778,0.4287393162393161,0.02,-466.0192496151544,-291.54129569180094,-466.0192496151544,0.0,0.006262743992814902,0.5,1.0,0.3333333333333333,13.0,100.0,0.7692307692307693,1.0,0.625,15038.0,-356.7301,-356.7301,0.0,2.538,6.0,2.167,0.9605425254163652,1.0,0.9240806371623045,0.8884113415970368,1.0,0.7992267057433199
0.173,-842.3016,-842.3016,0.0,0.1745726495726496,0.34839743589743594,0.02,-1376.6352224784869,-836.323357724446,-1376.6352224784869,0.0,0.006928975820570324,0.6153846153846153,1.0,0.4444444444444444,13.0,300.0,0.8148148148148148,1.0,0.6875,43265.0,-1028.0751,-1028.0751,0.0,2.538,6.0,2.167,0.9679572415517216,1.0,0.9379042037047842,0.8240934353228272,1.0,0.7008154049629525
0.194,-31.0924,-31.0924,0.0,0.6895863395863396,0.7520415190869731,0.001,-49.61128679104969,-33.32371791786786,-49.61128679104969,0.0,0.0010611635344723014,0.3636363636363636,0.4,0.3333333333333333,12.0,10.0,0.24242424242424243,0.17391304347826086,0.4,1813.0,-37.2815,-37.2815,0.0,1.938,7.0,3.556,0.5841443187604676,0.6382897114300649,0.5384667912524924,0.0857086014541466,0.045442997445998806,0.7522812016769493
0.414,-140.5008,-140.5008,0.0,0.3473196881091618,0.619152014327453,0.001,-237.74686846941032,-183.167885601588,-237.74686846941032,0.0,0.0006721761658892961,0.5,0.6,0.42857142857142855,19.0,30.0,0.35714285714285715,0.2564102564102564,0.5882352941176471,5991.0,-173.9453,-173.9453,0.0,1.938,7.0,3.556,0.7701132112357351,0.8998792838131413,0.6730559417188218,0.27867828364892716,0.17009995575521486,0.7705121819165075
0.255,-487.1975,-487.1975,0.0,0.23434343434343433,0.455041033041034,0.001,-905.9912238383322,-609.5763535402594,-905.9912238383322,0.0,0.0008222964080605598,0.6923076923076923,0.9,0.5625,25.0,100.0,0.45,0.46153846153846156,0.43902439024390244,22485.0,-565.0507,-565.0507,0.0,1.938,7.0,3.556,0.9855537236101031,0.9889453006129527,0.9821853298524309,0.8177018589479259,0.7745701677911395,0.8659203560124481
0.315,-1595.6362,-1595.6362,0.0,0.14000635607778467,0.34681539066459677,0.001,-2966.703034747712,-1839.5030252608697,-2966.703034747712,0.0,0.0011826979146699738,0.6774193548387097,0.8076923076923077,0.5833333333333334,28.0,300.0,0.6857142857142858,0.782608695652174,0.6101694915254238,69766.0,-1839.8663,-1839.8663,0.0,1.938,7.0,3.556,0.9920428517307341,0.9953866508148962,0.9887214430569502,0.9725337152024457,0.983406997009024,0.9618982501559182
0.065,-46.0863,-46.0863,0.0,0.43132275132275133,0.7999255952380964,0.01,-68.8785183943854,-55.60417436675189,-68.8785183943854,0.0,0.009461844631934816,0.19999999999999998,0.2222222222222222,0.18181818181818182,16.0,10.0,0.11764705882352941,0.3333333333333333,0.07142857142857142,1756.0,-55.1676,-55.1676,0.0,1.938,7.0,3.556,0.33901150023216914,0.3519790997904696,0.32696545244350794,0.09150308358709931,0.26543782113908093,0.055279690673501546
0.225,-148.4846,-148.4846,0.0,0.3957431457431458,0.8287500078084519,0.01,-255.36244912634402,-193.55375781980507,-255.36244912634402,0.0,0.003998597317340238,0.07142857142857142,0.3333333333333333,0.04,22.0,30.0,0.041666666666666664,0.06666666666666667,0.030303030303030304,6207.0,-168.5626,-168.5626,0.0,1.938,7.0,3.556,0.00546741351788094,0.22910059336017422,0.0027667202122599105,0.005770025640851109,0.004385125574771522,0.008433461728620247
0.087,-606.3695,-606.3695,0.0,0.2728418953788412,0.5939772084784383,0.01,-1071.6819232024964,-878.5434663666292,-1071.6819232024964,0.0,0.0012337174234649422,0.5,0.8235294117647058,0.358974358974359,29.0,100.0,0.20930232558139533,0.42857142857142855,0.13846153846153847,27181.0,-686.6437,-686.6437,0.0,1.938,7.0,3.556,0.9237744135228311,0.9916053178422228,0.8646293205520428,0.5226932070670303,0.7175530916290215,0.4110639989691657
0.16,-1905.957,-1905.957,0.0,0.27211632453567935,0.4931452197062393,0.01,-3297.908281860323,-1948.7613155179058,-3297.908281860323,0.0,0.0009416770502995148,0.5599999999999999,0.7241379310344828,0.45652173913043476,32.0,300.0,0.4,0.5357142857142857,0.3191489361702128,77047.0,-2117.1637,-2117.1637,0.0,1.938,7.0,3.556,0.9739779904967695,0.9829751105314904,0.965144076984217,0.6672572024893478,0.7834224624575151,0.5810931692766662
0.103,-47.1603,-47.1603,0.0,0.38322890559732664,0.845166115560852,0.02,-80.71364219576847,-75.35772685336651,-80.71364219576847,0.0,0.005267667733802573,0.0,0.0,0.0,19.0,10.0,0.04761904761904763,0.058823529411764705,0.04,2382.0,-55.7183,-55.7183,0.0,1.938,7.0,3.556,0.0,0.0,0.0,0.006483464444958796,0.005583655915832313,0.0077289953353162685
0.967,-210.8002,-210.8002,0.0,0.38048941798941793,0.7621974953324173,0.02,-322.5910422038032,-264.9213604023265,-322.5910422038032,0.0,0.0010782610724452278,0.27999999999999997,0.4666666666666667,0.2,28.0,30.0,0.06818181818181818,0.11538461538461539,0.04838709677419355,8216.0,-234.8343,-234.8343,0.0,1.938,7.0,3.556,0.5485739228165885,0.7374024377258663,0.4367374538790002,0.0850396548944545,0.11595796691623378,0.0671383123273486
0.307,-661.1225,-661.1225,0.0,0.33090437788018434,0.6807159854034881,0.02,-1112.8889000361921,-700.0695783420746,-1112.8889000361921,0.0,0.000999097354319113,0.34375,0.6111111111111112,0.2391304347826087,32.0,100.0,0.2733812949640288,0.4222222222222222,0.20212765957446807,27003.0,-732.1343,-732.1343,0.0,1.938,7.0,3.556,0.8330322470952144,0.9413974024368911,0.7470397831878283,0.5025920500209242,0.568215201165644,0.45055721504693086
0.631,-2077.1529,-2077.1529,0.0,0.23720754491923848,0.4551713995010356,0.02,-3337.82253737514,-2094.017349734972,-3337.82253737514,0.0,0.0067222474157352784,0.5671641791044776,0.9047619047619048,0.41304347826086957,32.0,300.0,0.48648648648648646,0.6666666666666666,0.3829787234042553,83063.0,-2224.4735,-2224.4735,0.0,1.938,7.0,3.556,0.9650522620701336,0.9951073493819764,0.9367594482107512,0.6916407639317311,0.8536437728065892,0.581319058749989
0.025,-15.4561,-15.4561,0.0,0.9603174603174602,0.6761904761904763,0.001,-25.770179394557463,-14.78693268067037,-25.770179394557463,0.0,0.006487359413464504,0.0,0.0,0.0,7.0,10.0,0.3157894736842105,0.5,0.23076923076923078,984.0,-16.0134,-16.0134,0.0,2.4,8.0,2.0,0.0,0.0,0.0,0.01264493302534464,0.06465979207648995,0.007007681037293167
0.074,-42.1217,-42.1217,0.0,0.9955555555555555,0.749074074074074,0.001,-92.56658535971638,-34.24685480381444,-92.56658535971638,0.0,0.009065647307173047,0.0,0.0,0.0,10.0,30.0,0.07692307692307693,0.5,0.041666666666666664,4044.0,-45.8988,-45.8988,0.0,2.4,8.0,2.0,0.0,0.0,0.0,0.009326456667643063,0.056123247702362,0.005085802960885313
0.122,-197.8171,-197.8171,0.0,0.4619047619047618,0.38822751322751303,0.001,-319.0889259933865,-168.7941753162531,-319.0889259933865,0.0,0.012963891995297733,0.6666666666666666,1.0,0.5,9.0,100.0,0.8421052631578948,1.0,0.7272727272727273,11892.0,-224.4167,-224.4167,0.0,2.4,8.0,2.0,0.9787051740412946,1.0,0.958298376888935,0.693578160947459,1.0,0.5308990865082783
0.158,-509.994,-509.994,0.0,0.0,0.0,0.001,-1029.8814787041913,-509.8547964498011,-1029.8814787041913,0.0,0.007371898272458125,1.0,1.0,1.0,10.0,300.0,1.0,1.0,1.0,32836.0,-669.4257,-669.4257,0.0,2.4,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
0.009,-19.7163,-19.7163,0.0,0.5931122448979593,0.6473214285714286,0.01,-30.899860114903085,-18.652143787586464,-30.899860114903085,0.0,0.01661634636415204,0.0,0.0,0.0,8.0,10.0,0.7368421052631579,1.0,0.5833333333333334,694.0,-27.3269,-27.3269,0.0,2.4,8.0,2.0,0.0,0.0,0.0,0.8396193567018839,1.0,0.7235723566669109
0.095,-60.6091,-60.6091,0.0,0.563068783068783,0.543597883597884,0.01,-104.12218862104656,-54.16698895065618,-104.12218862104656,0.0,0.0008722446261859704,0.4,0.5,0.3333333333333333,10.0,30.0,0.7000000000000001,0.875,0.5833333333333334,4222.0,-65.4668,-65.4668,0.0,2.4,8.0,2.0,0.5637363265668243,0.43566047964599003,0.7984717449958773,0.3785607383749768,0.9068539252648925,0.2392084328073346
0.057,-242.5988,-242.5988,0.0,0.47851851851851857,0.5949735449735448,0.01,-364.9637275424501,-211.42264914730163,-364.9637275424501,0.0,0.010795990691424805,0.2857142857142857,1.0,0.16666666666666666,10.0,100.0,0.7317073170731708,0.8823529411764706,0.625,12513.0,-281.0547,-281.0547,0.0,2.4,8.0,2.0,0.7743965492499726,1.0,0.631849191331885,0.7302266386594717,0.9425133666760616,0.5959891853166666
0.157,-578.3611,-578.3611,0.0,0.097989417989418,0.24330687830687817,0.01,-1057.0083495977228,-582.1470962835059,-1057.0083495977228,0.0,0.007453006321228456,0.6666666666666666,1.0,0.5,10.0,300.0,0.9056603773584906,0.8275862068965517,1.0,35200.0,-719.5563,-719.5563,0.0,2.4,8.0,2.0,0.9554300697335408,1.0,0.9146635778514325,0.9915649157649871,0.9832709425388315,1.0
0.021,-28.7699,-28.7699,0.0,0.9807407407407406,0.7911111111111111,0.02,-39.95253908326427,-26.762250049859656,-39.95253908326427,0.0,0.002935206981842138,0.0,0.0,0.0,10.0,10.0,0.14285714285714285,0.5,0.08333333333333333,1113.0,-36.6498,-36.6498,0.0,2.4,8.0,2.0,0.0,0.0,0.0,0.12370640959763533,0.3677191498067983,0.07436136076166817
0.169,-88.4826,-88.4826,0.0,0.9588359788359788,0.6009259259259263,0.02,-113.25145516907973,-73.53351742086451,-113.25145516907973,0.0,0.01915404635448925,0.6,0.75,0.5,10.0,30.0,0.0,0.0,0.0,4392.0,-89.8989,-89.8989,0.0,2.4,8.0,2.0,0.8040417067024471,0.9164844828592835,0.7161747745599804,0.0,0.0,0.0
2.59,-211.4789,-211.4789,0.0,0.08380952380952382,0.3675925925925925,0.02,-365.68568986380905,-210.70261548409843,-365.68568986380905,0.0,0.007723929107538529,0.5,1.0,0.3333333333333333,10.0,100.0,0.9333333333333333,1.0,0.875,13002.0,-274.3722,-274.3722,0.0,2.4,8.0,2.0,0.9346585973723653,1.0,0.8773324636281442,0.991561931904698,1.0,0.9832650742524238
0.102,-640.6061,-640.6061,0.0,0.006349206349206349,0.07222222222222223,0.02,-1075.465031295008,-640.3220906309648,-1075.465031295008,0.0,0.013115709188407224,0.9090909090909091,1.0,0.8333333333333334,10.0,300.0,1.0,1.0,1.0,32480.0,-783.1216,-783.1216,0.0,2.4,8.0,2.0,0.9850201514936523,1.0,0.9704824710985303,1.0,1.0,1.0
0.254,-48.2995,-48.2995,0.0,0.7614058956916101,0.6865400604686315,0.001,-71.4451805219069,-56.58250422458457,-71.4451805219069,0.0,0.025939719596742617,0.25,0.2,0.3333333333333333,15.0,10.0,0.33333333333333337,0.26666666666666666,0.4444444444444444,2072.0,-70.0675,-70.0675,0.0,2.04,9.0,2.083,0.1130269983826911,0.09293715417963215,0.14419760425650976,0.39276056423187994,0.3090578414616299,0.5386420015557422
0.178,-182.6057,-182.6057,0.0,0.12041847041847044,0.30799319727891167,0.001,-281.8784928502923,-196.9460487052884,-281.8784928502923,0.0,0.0014224775977787192,0.6666666666666666,0.8,0.5714285714285714,22.0,30.0,0.7999999999999999,0.8275862068965517,0.7741935483870968,7291.0,-240.5026,-240.5026,0.0,2.04,9.0,2.083,0.9318357605268358,0.9490565139833067,0.9152288150519896,0.9628989194952177,0.9646844316160883,0.961120004689772
0.264,-595.4688,-595.4688,0.0,0.20257407407407407,0.36577946127946104,0.001,-980.5104495052097,-606.7640337579417,-980.5104495052097,0.0,0.005,0.4516129032258065,0.5833333333333334,0.3684210526315789,25.0,100.0,0.7816091954022989,0.7555555555555555,0.8095238095238095,30365.0,-779.2107,-779.2107,0.0,2.04,9.0,2.083,0.9609469221277729,0.9757204776291192,0.9466140718398875,0.9650194172545518,0.9642996304527892,0.9657402794068283
0.158,-1926.9185,-1926.9185,0.0,0.08,0.1838492063492064,0.001,-3001.1933926710885,-1936.480699761527,-3001.1933926710885,0.0,0.006666666666666667,0.7878787878787878,0.9285714285714286,0.6842105263157895,25.0,300.0,0.8913043478260869,0.82,0.9761904761904762,78243.0,-2456.7491,-2456.7491,0.0,2.04,9.0,2.083,0.9723199635729203,0.9724651437464507,0.9721748267410703,0.9820801982804935,0.9764695846601942,0.987755659599862
0.173,-52.0664,-52.0664,0.0,0.44226579520697173,0.7576797385620924,0.01,-78.75983296579241,-55.39771220350371,-78.75983296579241,0.0,0.009547852087791703,0.0,0.0,0.0,18.0,10.0,0.07843137254901962,0.07407407407407407,0.08333333333333333,2820.0,-67.1829,-67.1829,0.0,2.04,9.0,2.083,0.0,0.0,0.0,0.2858668867937367,0.23663251555787496,0.3609715602117307
0.408,-181.4852,-181.4852,0.0,0.1622174122174122,0.33881947177401794,0.01,-287.5437922553274,-210.1639161510381,-287.5437922553274,0.0,0.0030649598557627167,0.6363636363636364,0.7777777777777778,0.5384615384615384,22.0,30.0,0.7222222222222221,0.7878787878787878,0.6666666666666666,8797.0,-240.6282,-240.6282,0.0,2.04,9.0,2.083,0.9641334701661753,0.9681268911712236,0.9601728587035754,0.7559051809865268,0.9294989628945123,0.6369483301237414
0.309,-664.4482,-664.4482,0.0,0.23813492063492064,0.3963970011470016,0.01,-1019.1266147352685,-683.4962723553573,-1019.1266147352685,0.0,0.0073424739440315166,0.4666666666666667,0.6363636363636364,0.3684210526315789,25.0,100.0,0.5490196078431373,0.4666666666666667,0.6666666666666666,29165.0,-845.1517,-845.1517,0.0,2.04,9.0,2.083,0.8862276646788253,0.86657338588738,0.9067941691399368,0.8952230739472468,0.8705827547725248,0.9212988225400547
